Time Img,No. Cell,Threshold Cell,No. Lys.,Area Lys.,Perimeter Lys.,Centroid Lys. X,Centroid Lys. Y,mCherry_Mean.,Venus_Mean
1,4,1976,95,3,3,372,258,689,430
1,4,1976,96,1,0,374,260,654,581
1,4,1976,97,1,0,376,263,607,480
1,4,1976,98,1,0,376,266,601,531
1,4,1976,99,1,0,379,270,834,160
1,4,1976,100,1,0,381,251,694,557
1,4,1976,101,1,0,382,267,635,277
1,5,2398,1,2,2,274,105,859,480
1,5,2398,2,1,0,276,78,774,544
1,5,2398,3,1,0,278,76,713,464
1,5,2398,4,1,0,280,77,736,725
1,5,2398,5,3,5,283,80,772,573
1,5,2398,6,1,0,282,125,696,645
1,5,2398,7,3,6,284,125,745,167
1,5,2398,8,1,0,289,127,740,162
1,5,2398,9,1,0,293,129,666,455
1,5,2398,10,2,2,296,130,879,455
1,5,2398,11,1,0,308,143,668,841
1,5,2398,12,3,5,310,146,779,346
1,5,2398,13,1,0,311,130,966,363
1,5,2398,14,1,0,311,141,672,179
1,5,2398,15,1,0,312,127,1086,238
1,5,2398,16,1,0,313,133,813,463
1,5,2398,17,1,0,314,136,664,503
1,5,2398,18,1,0,315,126,729,188
1,5,2398,19,1,0,315,133,712,490
1,5,2398,20,2,3,317,135,701,525
1,5,2398,21,1,0,317,149,741,489
1,5,2398,22,1,0,318,106,675,0
1,5,2398,23,1,0,318,146,736,1141
1,5,2398,24,4,7,321,105,842,86
1,5,2398,25,1,0,319,128,844,185
1,5,2398,26,1,0,320,111,738,0
1,5,2398,27,1,0,320,130,657,69
1,5,2398,28,1,0,320,134,751,182
1,5,2398,29,1,0,320,137,710,735
1,5,2398,30,1,0,321,140,736,479
1,5,2398,31,1,0,321,146,671,725
1,5,2398,32,1,0,323,98,699,155
1,5,2398,33,1,0,323,157,696,536
1,5,2398,34,2,2,325,128,853,470
1,5,2398,35,6,11,325,152,775,803
1,5,2398,36,1,0,324,159,669,241
1,5,2398,37,1,0,325,109,898,0
1,5,2398,38,1,0,325,120,834,226
1,5,2398,39,1,0,325,146,879,1002
1,5,2398,40,1,0,325,148,677,819
1,5,2398,41,1,0,327,121,1054,12
1,5,2398,42,2,2,328,156,694,609
1,5,2398,43,1,0,329,97,887,306
1,5,2398,44,3,6,329,141,700,541
1,5,2398,45,1,0,331,97,808,235
1,5,2398,46,1,0,331,138,733,612
1,5,2398,47,1,0,332,105,754,0
1,5,2398,48,1,0,332,107,797,49
1,5,2398,49,1,0,332,157,796,584
1,5,2398,50,1,0,333,111,736,100
1,5,2398,51,1,0,335,112,726,542
1,5,2398,52,3,5,336,138,825,736
1,5,2398,53,1,0,336,116,747,885
1,5,2398,54,4,6,338,148,838,597
1,5,2398,55,1,0,338,110,707,439
1,5,2398,56,1,0,338,112,762,628
1,5,2398,57,1,0,338,117,670,813
1,5,2398,58,1,0,338,120,858,386
1,5,2398,59,1,0,338,124,688,732
1,5,2398,60,1,0,338,137,783,571
1,5,2398,61,1,0,340,122,749,507
1,5,2398,62,1,0,340,129,823,659
1,5,2398,63,1,0,340,137,671,94
1,5,2398,64,1,0,341,144,730,506
1,5,2398,65,1,0,344,136,873,554
1,6,2489,1,1,0,313,51,868,473
1,6,2489,2,1,0,313,53,829,470
1,6,2489,3,1,0,314,71,764,808
1,6,2489,4,1,0,316,61,869,617
1,6,2489,5,1,0,318,50,1113,319
1,6,2489,6,1,0,318,72,723,348
1,6,2489,7,1,0,319,69,846,206
1,6,2489,8,1,0,319,75,923,462
1,6,2489,9,1,0,321,45,724,933
1,6,2489,10,1,0,323,39,746,376
1,6,2489,11,1,0,323,45,769,500
1,6,2489,12,1,0,323,70,728,496
1,6,2489,13,1,0,324,47,915,985
1,6,2489,14,1,0,331,81,1001,115
1,6,2489,15,3,4,337,85,891,27
1,6,2489,16,2,2,342,87,851,0
1,6,2489,17,1,0,343,80,1598,101
1,6,2489,18,3,3,345,83,913,526
1,6,2489,19,2,2,346,92,850,0
1,6,2489,20,1,0,347,87,1122,0
1,6,2489,21,1,0,349,85,756,280
1,6,2489,22,7,10,351,89,1158,0
1,6,2489,23,1,0,350,83,845,0
1,6,2489,24,2,2,352,85,923,312
1,6,2489,25,2,3,357,90,885,0
1,6,2489,26,1,0,356,93,792,214
1,6,2489,27,1,0,360,67,904,473
1,6,2489,28,1,0,360,97,836,432
1,6,2489,29,1,0,361,91,1170,68
1,6,2489,30,1,0,372,96,747,795
1,6,2489,31,1,0,375,95,752,34
1,6,2489,32,1,0,377,72,799,279
1,6,2489,33,2,2,380,81,785,502
1,6,2489,34,1,0,380,76,839,567
1,6,2489,35,1,0,382,58,988,617
1,6,2489,36,1,0,382,73,819,817
1,6,2489,37,2,2,383,52,804,658
1,6,2489,38,1,0,383,84,1017,1076
1,6,2489,39,2,3,385,72,785,534
1,6,2489,40,2,2,385,78,766,932
1,6,2489,41,1,0,385,90,890,81
1,6,2489,42,1,0,386,83,801,903
1,6,2489,43,2,2,388,86,731,678
1,7,1957,1,1,0,367,320,558,399
1,7,1957,2,1,0,373,312,682,685
1,7,1957,3,1,0,373,328,567,98
1,7,1957,4,1,0,374,310,556,352
1,7,1957,5,1,0,374,337,593,767
1,7,1957,6,1,0,376,324,665,199
1,7,1957,7,1,0,376,326,608,390
1,7,1957,8,1,0,376,338,710,409
1,7,1957,9,1,0,377,308,677,738
1,7,1957,10,2,3,380,303,575,199
1,7,1957,11,1,0,379,327,615,161
1,7,1957,12,1,0,379,332,612,393
1,7,1957,13,2,3,381,322,678,670
1,7,1957,14,1,0,380,325,646,299
1,7,1957,15,1,0,380,334,622,484
1,7,1957,16,1,0,382,298,678,279
1,7,1957,17,1,0,382,333,646,391
1,7,1957,18,1,0,383,322,992,335
1,7,1957,19,1,0,384,334,596,596
1,7,1957,20,1,0,385,317,743,197
1,7,1957,21,1,0,385,322,635,381
1,7,1957,22,1,0,386,332,631,733
1,7,1957,23,1,0,387,318,555,495
1,7,1957,24,1,0,387,321,598,517
1,7,1957,25,1,0,391,298,636,0
1,7,1957,26,1,0,393,300,594,0
1,7,1957,27,1,0,394,278,598,43
1,7,1957,28,2,2,395,303,604,75
1,7,1957,29,1,0,394,335,625,0
1,7,1957,30,1,0,395,286,562,0
1,7,1957,31,1,0,396,308,766,450
1,7,1957,32,2,2,398,306,644,0
1,7,1957,33,1,0,397,331,555,297
1,7,1957,34,1,0,401,271,698,515
1,7,1957,35,1,0,403,309,1056,0
1,7,1957,36,1,0,405,317,583,413
1,7,1957,37,1,0,409,266,759,24
1,7,1957,38,1,0,409,279,557,76
1,7,1957,39,1,0,411,321,678,127
1,7,1957,40,1,0,411,325,592,390
1,7,1957,41,1,0,413,308,617,333
1,7,1957,42,2,3,414,319,590,313
1,7,1957,43,1,0,413,325,658,43
1,7,1957,44,1,0,414,289,705,245
1,7,1957,45,1,0,414,310,786,0
1,7,1957,46,1,0,415,292,650,231
1,7,1957,47,4,4,419,304,703,83
1,7,1957,48,1,0,420,258,769,644
1,7,1957,49,1,0,420,315,599,252
1,7,1957,50,5,5,425,310,695,470
1,7,1957,51,3,4,425,313,907,239
1,7,1957,52,1,0,425,316,576,304
1,7,1957,53,1,0,428,302,596,0
1,7,1957,54,2,2,429,314,589,457
1,7,1957,55,1,0,429,318,775,0
1,7,1957,56,1,0,431,264,574,923
1,7,1957,57,1,0,433,305,589,362
1,7,1957,58,1,0,436,309,612,348
1,7,1957,59,1,0,437,291,614,37
1,7,1957,60,1,0,439,287,613,454
1,7,1957,61,1,0,442,287,564,320
1,7,1957,62,1,0,443,289,648,368
1,7,1957,63,1,0,444,285,650,408
1,7,1957,64,1,0,446,290,616,218
2,1,2518,1,1,0,148,124,735,498
2,1,2518,2,1,0,148,126,846,300
2,1,2518,3,1,0,151,125,839,568
2,1,2518,4,2,2,152,131,794,690
2,1,2518,5,1,0,153,126,780,465
2,1,2518,6,1,0,154,130,726,191
2,1,2518,7,1,0,162,115,746,0
2,1,2518,8,10,9,172,128,1875,68
2,1,2518,9,1,0,171,149,923,152
2,1,2518,10,6,8,175,134,912,148
2,1,2518,11,2,2,176,144,740,641
2,1,2518,12,1,0,176,149,752,636
2,1,2518,13,1,0,179,134,804,0
2,1,2518,14,1,0,180,106,756,0
2,1,2518,15,1,0,180,150,1366,455
2,1,2518,16,1,0,181,118,880,0
2,1,2518,17,4,5,182,152,805,726
2,1,2518,18,1,0,182,108,928,503
2,1,2518,19,1,0,184,122,733,0
2,1,2518,20,1,0,185,118,1050,0
2,1,2518,21,1,0,185,145,780,201
2,1,2518,22,1,0,186,115,742,603
2,1,2518,23,2,2,186,153,859,480
2,1,2518,24,1,0,187,125,724,0
2,1,2518,25,2,3,190,162,893,570
2,1,2518,26,4,5,191,117,1164,0
2,1,2518,27,1,0,190,153,763,327
2,1,2518,28,1,0,191,163,726,661
2,1,2518,29,2,2,192,131,799,95
2,1,2518,30,1,0,192,142,1076,0
2,1,2518,31,1,0,192,157,752,604
2,1,2518,32,1,0,193,153,851,248
2,1,2518,33,1,0,194,160,862,636
2,1,2518,34,1,0,195,121,842,387
2,1,2518,35,1,0,195,162,1086,530
2,1,2518,36,2,2,198,159,736,541
2,1,2518,37,1,0,197,166,805,617
2,1,2518,38,3,5,199,165,839,435
2,1,2518,39,1,0,199,169,894,344
2,1,2518,40,1,0,200,139,924,804
2,1,2518,41,1,0,200,146,887,629
2,1,2518,42,1,0,200,163,742,404
2,1,2518,43,1,0,201,141,1033,714
2,1,2518,44,2,3,203,165,828,640
2,1,2518,45,1,0,203,143,729,420
2,1,2518,46,1,0,204,158,1035,379
2,1,2518,47,1,0,205,162,799,339
2,1,2518,48,1,0,206,166,814,977
2,1,2518,49,1,0,210,155,839,59
2,1,2518,50,1,0,215,166,864,515
2,1,2518,51,1,0,218,114,863,472
2,1,2518,52,1,0,218,169,740,547
2,1,2518,53,1,0,219,171,723,628
2,1,2518,54,1,0,220,112,845,157
2,1,2518,55,2,2,222,171,846,602
2,1,2518,56,1,0,223,114,773,933
2,1,2518,57,1,0,225,163,723,378
2,1,2518,58,1,0,228,164,731,801
2,1,2518,59,1,0,229,173,910,699
2,1,2518,60,1,0,230,164,771,1107
2,1,2518,61,1,0,230,168,738,239
2,1,2518,62,1,0,232,163,895,734
2,1,2518,63,1,0,233,172,805,711
2,1,2518,64,1,0,234,168,723,346
2,1,2518,65,1,0,236,159,901,832
2,1,2518,66,3,3,237,161,849,1003
2,1,2518,67,3,6,236,168,775,742
2,1,2518,68,1,0,238,164,725,677
2,1,2518,69,1,0,239,159,760,741
2,1,2518,70,1,0,239,161,783,588
2,1,2518,71,9,19,240,167,881,676
2,1,2518,72,1,0,241,161,829,850
2,1,2518,73,3,3,243,135,752,801
2,1,2518,74,1,0,244,163,900,1107
2,1,2518,75,1,0,245,141,751,587
2,1,2518,76,1,0,245,146,964,481
2,1,2518,77,1,0,245,166,882,445
2,1,2518,78,2,3,247,139,844,577
2,1,2518,79,2,3,247,145,723,868
2,1,2518,80,1,0,250,134,787,537
2,2,2085,1,1,0,234,468,634,413
2,2,2085,2,1,0,236,458,751,108
2,2,2085,3,2,3,238,457,681,339
2,2,2085,4,1,0,238,446,687,351
2,2,2085,5,1,0,240,476,738,715
2,2,2085,6,1,0,240,478,660,147
2,2,2085,7,1,0,242,437,870,108
2,2,2085,8,2,2,250,440,806,0
2,2,2085,9,1,0,250,491,886,125
2,2,2085,10,1,0,251,489,667,481
2,2,2085,11,1,0,252,445,733,48
2,2,2085,12,1,0,255,485,677,171
2,2,2085,13,1,0,259,432,645,346
2,2,2085,14,1,0,260,449,729,0
2,2,2085,15,6,8,266,447,1117,0
2,2,2085,16,6,8,266,450,985,127
